Date,Open,High,Low,Close,Volume,Predicted High,Predicted Low
20100602,1225.121,1226.665,1213.53,1222.869,24.09832105,1224.163,1202.268
20100603,1222.937,1224.163,1202.268,1206.164,25.67303905,1219.57,1196.605
20100604,1206.184,1219.57,1196.605,1219.262,25.17017105,1243.76,1209.897
20100607,1218.647,1243.76,1209.897,1239.574,23.28954505,1251.055,1233.097
20100608,1239.578,1251.055,1233.097,1236.125,25.43558805,1240.318,1222.104
20100609,1236.04,1240.318,1222.104,1232.901,24.53859905,1233.49,1214.967
20100610,1232.959,1233.49,1214.967,1216.079,25.68385505,1230.138,1215.661
20100611,1216.039,1230.138,1215.661,1226.081,25.69961506,1233.568,1216.163
20100614,1225.57,1233.568,1216.163,1220.628,22.69656405,1236.169,1219.252
20100615,1220.755,1236.169,1219.252,1233.537,25.72231405,1236.988,1226.995
20100616,1233.605,1236.988,1226.995,1228.719,24.01971506,1250.232,1228.407
20100617,1228.785,1250.232,1228.407,1244.387,26.12547007,1262.064,1241.361
20100618,1244.419,1262.064,1241.361,1256.227,25.42151406,1264.288,1230.472
20100621,1256.449,1264.288,1230.472,1233.096,23.87072205,1242.186,1230.972
20100622,1233.277,1242.186,1230.972,1239.479,25.75186405,1245.895,1223.806
20100623,1239.477,1245.895,1223.806,1236.872,25.31574805,1247.77,1227.764
20100624,1236.933,1247.77,1227.764,1242.967,26.10199005,1257.666,1240.363
20100625,1242.962,1257.666,1240.363,1255.072,26.41540006,1262.181,1235.377
20100628,1254.19,1262.181,1235.377,1238.448,23.91906805,1244.521,1227.257
20100629,1238.554,1244.521,1227.257,1239.938,24.91999206,1246.941,1234.549
20100630,1239.974,1246.941,1234.549,1241.794,25.29470305,1243.478,1196.265
20100701,1241.881,1243.478,1196.265,1198.5,26.57061807,1212.74,1197.875
20100702,1198.511,1212.74,1197.875,1210.618,26.15651406,1214.024,1205.086
20100705,1210.837,1214.024,1205.086,1207.66,23.38537405,1212.934,1189.179
20100706,1207.796,1212.934,1189.179,1192.198,30.03436306,1203.433,1184.908
20100707,1192.129,1203.433,1184.908,1202.096,28.79609806,1207.456,1187.631
20100708,1202.158,1207.456,1187.631,1197.446,30.35823407,1213.179,1193.752
20100709,1197.441,1213.179,1193.752,1211.25,30.81081407,1212.567,1196.106
20100712,1211.498,1212.567,1196.106,1197.126,24.93871905,1217.398,1195.347
20100713,1196.993,1217.398,1195.347,1211.796,29.79855806,1217.411,1202.397
20100714,1211.777,1217.411,1202.397,1207.744,28.90134706,1216.739,1203.733
20100715,1207.796,1216.739,1203.733,1207.813,31.19357908,1210.466,1185.81
20100716,1207.758,1210.466,1185.81,1192.478,30.73723007,1194.449,1176.933
20100719,1192.87,1194.449,1176.933,1182.464,28.02895706,1193.265,1175.354
20100720,1182.556,1193.265,1175.354,1191.543,30.72451607,1197.382,1183.083
20100721,1191.63,1197.382,1183.083,1184.623,29.40672507,1199.75,1180.847
20100722,1184.611,1199.75,1180.847,1194.441,30.85649107,1203.632,1184.655
20100723,1194.494,1203.632,1184.655,1188.531,31.49059608,1194.062,1179.318
20100726,1188.773,1194.062,1179.318,1183.06,27.85427506,1186.689,1157.739
20100727,1183.039,1186.689,1157.739,1161.151,30.81508706,1165.771,1156.929
20100728,1161.091,1165.771,1156.929,1162.979,29.85510606,1169.083,1159.025
20100729,1163.021,1169.083,1159.025,1167.982,32.15216908,1182.895,1165.048
20100730,1167.858,1182.895,1165.048,1180.457,31.61764307,1189.79,1174.217
20100802,1181.097,1189.79,1174.217,1182.214,28.86928806,1190.141,1178.554
20100803,1182.258,1190.141,1178.554,1185.801,30.50645806,1202.528,1184.045
20100804,1185.662,1202.528,1184.045,1194.511,30.55900607,1199.248,1189.741
20100805,1194.453,1199.248,1189.741,1194.564,32.14105208,1210.459,1191.58
20100806,1194.428,1210.459,1191.58,1204.745,32.45496708,1209.17,1198.858
20100809,1204.098,1209.17,1198.858,1200.97,29.46651406,1206.761,1190.438
20100810,1200.97,1206.761,1190.438,1203.659,32.24500107,1207.397,1192.071
20100811,1203.77,1207.397,1192.071,1197.506,31.79680507,1214.932,1196.569
20100812,1197.553,1214.932,1196.569,1213.363,33.89446409,1217.228,1210.907
20100813,1213.426,1217.228,1210.907,1215.055,33.58630708,1226.998,1213.274
20100816,1215.013,1226.998,1213.274,1224.72,30.34514907,1228.089,1221.558
20100817,1224.722,1228.089,1221.558,1224.387,33.06712907,1232.009,1217.175
20100818,1224.332,1232.009,1217.175,1228.883,32.01336407,1236.937,1227.127
20100819,1228.91,1236.937,1227.127,1231.587,33.44064207,1233.199,1221.932
20100820,1231.608,1233.199,1221.932,1227.548,33.08419208,1231.326,1221.307
20100823,1226.747,1231.326,1221.307,1225.508,31.03997106,1235,1210.028
20100824,1225.507,1235,1210.028,1230.004,34.26588807,1240.894,1227.932
20100825,1230.022,1240.894,1227.932,1239.52,32.88193307,1243.912,1233.738
20100826,1239.538,1243.912,1233.738,1237.03,36.15351009,1241.803,1232.41
20100827,1237.115,1241.803,1232.41,1237.571,35.32748608,1238.132,1233.15
20100830,1237.471,1238.132,1233.15,1236.374,32.10765106,1249.491,1231.442
20100831,1236.357,1249.491,1231.442,1247.075,35.21696808,1254.303,1242.268
20100901,1247.038,1254.303,1242.268,1243.709,34.08254108,1252.844,1242.753
20100902,1243.804,1252.844,1242.753,1250.582,35.72010709,1253.522,1238.217
20100903,1250.535,1253.522,1238.217,1246.147,36.44277508,1250.604,1245.963
20100906,1247.71,1250.604,1245.963,1249.454,32.03812906,1258.593,1244.055
20100907,1249.47,1258.593,1244.055,1255.116,36.34647808,1261.836,1253.495
20100908,1255.105,1261.836,1253.495,1254.521,34.46571008,1258.511,1242.259
20100909,1254.62,1258.511,1242.259,1243.303,38.70232909,1250.153,1236.496
20100910,1243.297,1250.153,1236.496,1245.764,37.58083009,1248.579,1240.754
20100913,1243.168,1248.579,1240.754,1245.074,34.86827107,1274.288,1243.87
20100914,1245.052,1274.288,1243.87,1267.667,38.33326508,1271.559,1263.338
20100915,1267.701,1271.559,1263.338,1267.545,37.27884208,1277.511,1264.221
20100916,1267.554,1277.511,1264.221,1274.683,38.82671809,1282.343,1271.673
20100917,1274.781,1282.343,1271.673,1273.733,39.71595409,1283.159,1273.021
20100920,1273.048,1283.159,1273.021,1278.033,36.29148208,1290.001,1270.853
20100921,1277.952,1290.001,1270.853,1286.555,38.82863107,1295.883,1285.315
20100922,1286.479,1295.883,1285.315,1290.768,38.38675709,1295.728,1286.7
20100923,1290.87,1295.728,1286.7,1291.899,40.9266281,1299.454,1291.05
20100924,1291.849,1299.454,1291.05,1295.951,40.5877561,1299.551,1293.662
20100927,1295.597,1299.551,1293.662,1293.773,36.71205307,1309.472,1283.51
20100928,1293.785,1309.472,1283.51,1308.554,39.87204909,1312.904,1305.254
20100929,1308.55,1312.904,1305.254,1309.29,38.83776209,1315.179,1296.171
20100930,1309.356,1315.179,1296.171,1307.89,40.35577809,1319.757,1305.519
20101001,1307.958,1319.757,1305.519,1318.475,41.2334601,1319.74,1311.995
20101004,1316.969,1319.74,1311.995,1314.738,39.04696307,1341.27,1311.574
20101005,1314.809,1341.27,1311.574,1340.239,40.67065209,1349.363,1338.111
20101006,1340.328,1349.363,1338.111,1348.378,41.19911108,1364.45,1325.177
20101007,1348.46,1364.45,1325.177,1332.923,41.49967208,1349.406,1324.627
20101008,1333.002,1349.406,1324.627,1345.06,43.3445531,1354.847,1340.141
20101011,1344.547,1354.847,1340.141,1353.488,38.54514509,1354.871,1339.908
20101012,1353.457,1354.871,1339.908,1349.787,42.1771201,1373.563,1348.211
20101013,1349.783,1373.563,1348.211,1371.736,40.76251509,1386.367,1369.953
20101014,1371.782,1386.367,1369.953,1380.501,43.0149271,1384.974,1362.494
20101015,1380.467,1384.974,1362.494,1367.881,43.5926381,1374.557,1352.698
20101018,1367.819,1374.557,1352.698,1367.936,40.53675608,1370.444,1329.048
20101019,1367.97,1370.444,1329.048,1331.387,42.78558209,1346.634,1329.82
20101020,1331.409,1346.634,1329.82,1345.777,42.5954451,1348.638,1317.706
20101021,1345.775,1348.638,1317.706,1325.048,43.99587609,1328.158,1314.73
20101022,1324.97,1328.158,1314.73,1327.902,45.2205861,1348.563,1326.299
20101025,1326.922,1348.563,1326.299,1339.4,40.23145208,1343.154,1327.768
20101026,1339.406,1343.154,1327.768,1339.923,44.0514761,1343.166,1319.041
20101027,1340,1343.166,1319.041,1324.836,42.4537411,1345.118,1322.545
20101028,1324.846,1345.118,1322.545,1343.591,45.2097551,1358.869,1335.103
20101029,1343.683,1358.869,1335.103,1358.798,45.7862071,1357.622,1356.686
20101031,1356.698,1357.622,1356.686,1356.981,0.268160001,1365.168,1348.735
20101101,1356.994,1365.168,1348.735,1350.432,43.24480009,1359.262,1350.082
20101102,1350.473,1359.262,1350.082,1355.067,45.33083709,1363.796,1325.51
20101103,1355.111,1363.796,1325.51,1346.696,46.0220901,1393.018,1346.146
20101104,1346.738,1393.018,1346.146,1391.547,46.75739711,1397.689,1374.342
20101105,1391.802,1397.689,1374.342,1393.074,48.28863212,1409.897,1386.583
20101108,1392.795,1409.897,1386.583,1409.01,43.07437009,1423.9,1383.036
20101109,1408.935,1423.9,1383.036,1392.422,46.87166111,1409.636,1383.765
20101110,1392.519,1409.636,1383.765,1403.435,45.5921471,1417.559,1397.314
20101111,1403.446,1417.559,1397.314,1408.038,48.06597112,1409.542,1359.718
20101112,1407.965,1409.542,1359.718,1368.074,44.8338331,1376.76,1355.691
20101115,1368.348,1376.76,1355.691,1360.17,36.97887608,1364.528,1329.542
20101116,1360.21,1364.528,1329.542,1339.16,34.88769307,1344.781,1330.954
20101117,1339.211,1344.781,1330.954,1335.692,28.69258707,1359.192,1334.745
20101118,1335.718,1359.192,1334.745,1352.731,25.73879806,1362.321,1341.571
20101119,1352.654,1362.321,1341.571,1352.872,25.81287807,1367.393,1348.192
20101122,1352.875,1367.393,1348.192,1366.275,26.89437105,1382.398,1355.923
20101123,1366.273,1382.398,1355.923,1375.792,29.82013406,1381.321,1369.205
20101124,1375.819,1381.321,1369.205,1372.775,23.38863705,1374.925,1367.949
20101125,1372.716,1374.925,1367.949,1374.249,11.28804803,1374.544,1350.851
20101126,1374.455,1374.544,1350.851,1361.943,21.60396806,1369.244,1353.123
20101129,1363.093,1369.244,1353.123,1366.001,25.56904506,1389.746,1362.788
20101130,1365.964,1389.746,1362.788,1385.237,26.19537205,1396.895,1381.762
20101201,1385.254,1396.895,1381.762,1387.592,30.97443707,1398.484,1382.971
20101202,1387.559,1398.484,1382.971,1385.011,28.06524706,1415.315,1383.465
20101203,1385.063,1415.315,1383.465,1413.412,26.39792606,1427.286,1408.92
20101206,1413.41,1427.286,1408.92,1423.506,23.63250705,1430.943,1397.486
20101207,1423.572,1430.943,1397.486,1401.673,26.62294805,1403.878,1371.428
20101208,1401.672,1403.878,1371.428,1381.475,26.46523306,1394.225,1379.04
20101209,1381.488,1394.225,1379.04,1386.496,24.08362806,1392.1,1371.95
20101210,1386.289,1392.1,1371.95,1385.44,22.53383805,1399.249,1380.283
20101213,1382.9,1399.249,1380.283,1393.795,19.44164204,1407.934,1391.847
20101214,1393.759,1407.934,1391.847,1395.694,14.91103203,1396.91,1378.71
20101215,1395.693,1396.91,1378.71,1380.392,18.86364105,1386.31,1361.948
20101216,1380.388,1386.31,1361.948,1369.277,20.39494805,1378.723,1364.764
20101217,1369.524,1378.723,1364.764,1374.877,24.01445806,1388.034,1373.732
20101220,1374.751,1388.034,1373.732,1385.032,20.05808404,1392.064,1380.785
20101221,1385.044,1392.064,1380.785,1385.067,17.56889303,1390.933,1382.921
20101222,1385.067,1390.933,1382.921,1385.05,15.60924003,1388.169,1372.168
20101223,1385.051,1388.169,1372.168,1379.303,11.93371303,1384.795,1377.074
20101224,1379.331,1384.795,1377.074,1383.843,7.361895014,1386.226,1371.8
20101227,1383.84,1386.226,1371.8,1383.189,11.02378602,1406.783,1381.947
20101228,1383.143,1406.783,1381.947,1405.344,16.65190203,1414.021,1400.926
20101229,1405.429,1414.021,1400.926,1411.04,16.28837004,1414.556,1402.319
20101230,1411.038,1414.556,1402.319,1404.22,15.09590204,1420.923,1401.901
20101231,1404.271,1420.923,1401.901,1418.881,15.85036403,1423.774,1412.631
20110103,1419.1,1423.774,1412.631,1414.177,18.34903503,1417.192,1374.672
20110104,1414.195,1417.192,1374.672,1380.067,23.89507805,1384.755,1363.819
20110105,1380.051,1384.755,1363.819,1377.878,22.32032605,1379.793,1364.434
20110106,1377.888,1379.793,1364.434,1371.059,23.40876805,1378.75,1352.95
20110107,1371.038,1378.75,1352.95,1368.8,25.76767906,1376.176,1365.64
20110110,1369,1376.176,1365.64,1375.22,18.61947804,1386.529,1372.973
20110111,1375.24,1386.529,1372.973,1381.053,20.00802504,1388.771,1376.513
20110112,1381.046,1388.771,1376.513,1387.222,23.17607905,1392.973,1369.453
20110113,1387.248,1392.973,1369.453,1373.054,23.55883005,1378.044,1354.939
20110114,1373.091,1378.044,1354.939,1361.581,25.28883506,1365.741,1357.341
20110117,1360.65,1365.741,1357.341,1362.228,15.52864503,1376.183,1360.014
20110118,1362.201,1376.183,1360.014,1367.998,22.63817405,1379.206,1365.957
20110119,1367.971,1379.206,1365.957,1369.468,24.39727904,1371.262,1343.146
20110120,1369.471,1371.262,1343.146,1345.632,23.80410005,1350.28,1337.705
20110121,1345.678,1350.28,1337.705,1342.282,26.75341506,1353.004,1332.986
20110124,1342.03,1353.004,1332.986,1333.91,20.73404004,1338.472,1322.844
20110125,1333.928,1338.472,1322.844,1332.237,23.89241305,1346.693,1324.944
20110126,1332.256,1346.693,1324.944,1345.865,20.53898505,1347.909,1310.182
20110127,1345.978,1347.909,1310.182,1313.334,22.40910005,1347.029,1308.232
20110128,1313.453,1347.029,1308.232,1336.552,28.75519107,1345.762,1323.005
20110131,1338.005,1345.762,1323.005,1332.351,26.32322405,1342.934,1325.229
20110201,1332.277,1342.934,1325.229,1341.124,20.67335504,1342.939,1326.535
20110202,1341.128,1342.939,1326.535,1334.876,20.79063104,1355.789,1325.303
20110203,1334.854,1355.789,1325.303,1354.26,20.72496504,1358.03,1345.28
20110204,1354.198,1358.03,1345.28,1348.473,22.14125506,1353.061,1343.08
20110207,1348.23,1353.061,1343.08,1351.055,15.04314803,1368.016,1348.611
20110208,1350.873,1368.016,1348.611,1363.66,15.01540403,1366.896,1357.818
20110209,1363.269,1366.896,1357.818,1363.325,13.60240803,1366.127,1351.69
20110210,1363.116,1366.127,1351.69,1363.55,16.23743503,1368.351,1353.922
20110211,1363.547,1368.351,1353.922,1356.459,19.93873005,1366.704,1353.939
20110214,1355.924,1366.704,1353.939,1361.58,18.32625604,1376.617,1357.775
20110215,1361.579,1376.617,1357.775,1373.481,18.70343804,1381.996,1368.348
20110216,1373.507,1381.996,1368.348,1374.059,20.99117705,1384.927,1373.691
20110217,1374.056,1384.927,1373.691,1383.801,16.88142404,1392,1381.623
20110218,1383.79,1392,1381.623,1389.873,21.87306605,1408.291,1388.264
20110221,1388.481,1408.291,1388.264,1405.665,14.68737203,1410.73,1392.766
20110222,1405.635,1410.73,1392.766,1398.844,26.58504506,1416.622,1395.464
20110223,1398.803,1416.622,1395.464,1411.294,21.82611305,1418.157,1395.19
20110224,1411.302,1418.157,1395.19,1402.021,23.32881605,1411.601,1399.714
20110225,1402.073,1411.601,1399.714,1410.23,21.08477805,1416.405,1404.73
20110228,1409.001,1416.405,1404.73,1410.939,22.56164004,1434.904,1409.259
20110301,1410.947,1434.904,1409.259,1433.429,21.43867705,1440.167,1427.706
20110302,1433.414,1440.167,1427.706,1434.09,22.32501805,1436.302,1410.181
20110303,1434.092,1436.302,1410.181,1415.406,22.32570705,1432.15,1413.854
20110304,1415.419,1432.15,1413.854,1430.722,18.76397205,1444.44,1427.632
20110307,1431.2,1444.44,1427.632,1431.103,22.91062605,1436.76,1423.146
20110308,1431.327,1436.76,1423.146,1428.635,24.41342305,1436.189,1423.046
20110309,1428.633,1436.189,1423.046,1430.184,24.73428305,1431.486,1402.75
20110310,1429.872,1431.486,1402.75,1411.243,31.01598906,1424.275,1404.494
20110311,1411.278,1424.275,1404.494,1417.631,36.24670709,1418.367,1416.598
20110313,1417.102,1418.367,1416.598,1417.43,0.765646001,1431.551,1417.451
20110314,1417.451,1431.551,1417.451,1426.385,28.49022407,1427.595,1382.604
20110315,1426.362,1427.595,1382.604,1395.642,42.49889209,1406.017,1392.3
20110316,1395.119,1406.017,1392.3,1399.13,34.92467407,1405.13,1386.658
20110317,1399.093,1405.13,1386.658,1403.695,36.43827608,1423.93,1402.02
20110318,1403.77,1423.93,1402.02,1418.17,31.99002108,1419.536,1417.976
20110320,1418.031,1419.536,1417.976,1419.015,0.19653,1434.804,1418.84
20110321,1418.84,1434.804,1418.84,1425.169,23.57035404,1432.06,1419.458
20110322,1425.075,1432.06,1419.458,1427.481,24.28096305,1440.979,1425.64
20110323,1427.332,1440.979,1425.64,1436.046,22.76647805,1447.701,1423.821
20110324,1435.894,1447.701,1423.821,1430.133,28.00666006,1437.782,1422.449
20110325,1429.701,1437.782,1422.449,1429.561,22.96766905,1429.42,1426.959
20110327,1429.306,1429.42,1426.959,1427.52,0.15739,1429.021,1410.155
20110328,1427.037,1429.021,1410.155,1420.286,16.88797303,1423.251,1411.051
20110329,1420.342,1423.251,1411.051,1418.282,15.08038703,1429.82,1411.845
20110330,1418.258,1429.82,1411.845,1422.722,18.15157504,1439.478,1420.424
20110331,1422.77,1439.478,1420.424,1431.968,19.07811004,1436.018,1413.108
20110401,1431.992,1436.018,1413.108,1428.534,22.77268405,1438.681,1427.133
20110404,1428.145,1438.681,1427.133,1433.528,12.89501303,1457.05,1429.833
20110405,1433.531,1457.05,1429.833,1455.514,19.77081304,1462.186,1451.004
20110406,1455.509,1462.186,1451.004,1459.54,22.54842705,1464.695,1452.558
20110407,1459.524,1464.695,1452.558,1457.907,19.31275605,1475.012,1456.324
20110408,1457.881,1475.012,1456.324,1474.558,20.52891605,1476.261,1459.273
20110411,1474.495,1476.261,1459.273,1462.968,20.37432404,1467.037,1445.543
20110412,1462.946,1467.037,1445.543,1452.803,23.48461705,1462.015,1451.067
20110413,1452.725,1462.015,1451.067,1457.134,21.84140305,1474.687,1452.276
20110414,1457.107,1474.687,1452.276,1473.953,23.77500205,1487.92,1471.42
20110415,1473.914,1487.92,1471.42,1486.572,23.99185106,1497.612,1477.32
20110418,1485.575,1497.612,1477.32,1495.062,25.28149605,1499.603,1487.515
20110419,1495.036,1499.603,1487.515,1496.011,22.72690605,1505.82,1493.111
20110420,1496.034,1505.82,1493.111,1501.989,25.56979706,1508.961,1500.548
20110421,1501.96,1508.961,1500.548,1504.607,23.19549005,1510.522,1501.227
20110422,1504.569,1510.522,1501.227,1507.248,17.63027404,1518.113,1501.904
20110425,1509.152,1518.113,1501.904,1506.695,24.37225705,1507.905,1492.995
20110426,1506.773,1507.905,1492.995,1506.056,23.02972705,1530.066,1503.023
20110427,1506.083,1530.066,1503.023,1526.725,29.69922107,1538.353,1524.057
20110428,1526.72,1538.353,1524.057,1535.492,26.69842406,1569.33,1531.763
20110429,1535.062,1569.33,1531.763,1562.823,26.35221707,1576.415,1540.201
20110502,1563.348,1576.415,1540.201,1544.985,43.67278109,1550.996,1526.985
20110503,1545.012,1550.996,1526.985,1535.742,42.20134608,1543.218,1506.031
20110504,1535.173,1543.218,1506.031,1516.045,39.60691208,1521.904,1462.394
20110505,1515.974,1521.904,1462.394,1474.021,43.4194761,1498.284,1470.907
20110506,1473.864,1498.284,1470.907,1495.273,46.79574311,1513.853,1489.87
20110509,1493.851,1513.853,1489.87,1513.393,30.92650807,1519.328,1505.837
20110510,1513.407,1519.328,1505.837,1515.963,27.03580806,1526.37,1495.549
20110511,1515.93,1526.37,1495.549,1501.024,35.16936507,1507.86,1478.344
20110512,1500.99,1507.86,1478.344,1505.558,41.2675941,1516.47,1482.79
20110513,1505.464,1516.47,1482.79,1494.923,42.5541151,1504.379,1487.18
20110516,1493.066,1504.379,1487.18,1489.027,34.66347107,1497.568,1471.719
20110517,1488.893,1497.568,1471.719,1486.571,36.75834308,1499.823,1484.85
20110518,1486.548,1499.823,1484.85,1497.019,32.32991607,1499.607,1486.225
20110519,1497.003,1499.607,1486.225,1493.059,31.48020007,1515.806,1486.947
20110520,1493.067,1515.806,1486.947,1511.875,36.88249509,1517.647,1503.883
20110523,1511.601,1517.647,1503.883,1516.805,34.96428707,1527.566,1513.168
20110524,1516.875,1527.566,1513.168,1526.453,29.46039307,1532.183,1521.152
20110525,1526.518,1532.183,1521.152,1525.124,28.56304907,1530.876,1514.625
20110526,1525.175,1530.876,1514.625,1518.903,32.62840707,1538.285,1517.548
20110527,1518.841,1538.285,1517.548,1536.123,24.81230307,1539.165,1533.779
20110530,1534.648,1539.165,1533.779,1537.498,11.07453102,1540.715,1532.204
20110531,1537.496,1540.715,1532.204,1535.139,27.86128606,1550.39,1529.415
20110601,1535.246,1550.39,1529.415,1539.11,32.39874207,1544.39,1519.716
20110602,1539.635,1544.39,1519.716,1533.367,29.72613806,1545.628,1523.998
20110603,1533.346,1545.628,1523.998,1541.902,32.63069408,1553.46,1540.809
20110606,1541.333,1553.46,1540.809,1544.424,24.19604505,1550.135,1536.157
20110607,1544.424,1550.135,1536.157,1543.974,25.23216606,1546.252,1530.813
20110608,1543.961,1546.252,1530.813,1537.393,27.85658706,1549.456,1533.189
20110609,1537.377,1549.456,1533.189,1543.866,24.99793305,1545.253,1525.88
20110610,1543.813,1545.253,1525.88,1531.273,26.88020207,1532.681,1511.221
20110613,1530.601,1532.681,1511.221,1515.753,26.70263405,1526.039,1512.022
20110614,1515.795,1526.039,1512.022,1523.597,27.46148507,1533.968,1513.954
20110615,1523.602,1533.968,1513.954,1530.672,32.85771407,1532.856,1521.998
20110616,1530.675,1532.856,1521.998,1529.556,31.32245407,1542.068,1522.492
20110617,1529.534,1542.068,1522.492,1539.158,27.76727906,1546.233,1532.888
20110620,1538.202,1546.233,1532.888,1540.42,22.64431905,1548.027,1538.507
20110621,1540.475,1548.027,1538.507,1546.084,22.40820005,1558.06,1541.259
20110622,1546.107,1558.06,1541.259,1548.733,24.68276405,1548.802,1512.872
20110623,1548.764,1548.802,1512.872,1521.091,33.42428608,1525.573,1498.423
20110624,1521.08,1525.573,1498.423,1502.373,34.30018408,1505.391,1490.958
20110627,1499.367,1505.391,1490.958,1497.805,28.34891306,1506.284,1495.636
20110628,1497.72,1506.284,1495.636,1501.207,25.57720906,1513.086,1500.201
20110629,1501.207,1513.086,1500.201,1512.043,24.97263405,1513.881,1498.535
20110630,1512.115,1513.881,1498.535,1500.06,26.18221006,1502.547,1478.038
20110701,1499.981,1502.547,1478.038,1487.513,28.15172407,1496.531,1485.064
20110704,1485.626,1496.531,1485.064,1495.304,11.48271303,1516.436,1493.225
20110705,1495.312,1516.436,1493.225,1515.767,22.16648004,1533.685,1510.168
20110706,1515.718,1533.685,1510.168,1528.739,25.73307705,1534.471,1522.837
20110707,1528.733,1534.471,1522.837,1532.075,26.60769206,1545.455,1524.75
20110708,1531.902,1545.455,1524.75,1543.897,25.01448506,1556.85,1541.573
20110711,1543.351,1556.85,1541.573,1553.412,24.68970005,1573.471,1540.695
20110712,1553.275,1573.471,1540.695,1567.596,33.72607707,1587.827,1564.24
20110713,1567.581,1587.827,1564.24,1582.12,32.63153107,1594.334,1578.82
20110714,1582.125,1594.334,1578.82,1587.088,36.78684809,1593.89,1576.058
20110715,1586.964,1593.89,1576.058,1593.397,29.41461207,1607.309,1591.636
20110718,1593.098,1607.309,1591.636,1604.653,26.45352105,1609.928,1582.366
20110719,1604.615,1609.928,1582.366,1588.216,31.07572006,1601.422,1581.223
20110720,1588.201,1601.422,1581.223,1600.296,30.90769707,1604.473,1584.698
20110721,1600.298,1604.473,1584.698,1590.469,34.06415108,1607.323,1583.813
20110722,1590.472,1607.323,1583.813,1601.173,28.16153907,1623.273,1598.293
20110725,1599.688,1623.273,1598.293,1613.968,29.23011606,1620.33,1608.034
20110726,1613.923,1620.33,1608.034,1619.061,26.73606106,1628.439,1608.78
20110727,1619.06,1628.439,1608.78,1613.443,27.59846506,1619.956,1602.896
20110728,1613.423,1619.956,1602.896,1615.838,25.98099505,1632.513,1610.575
20110729,1615.834,1632.513,1610.575,1626.856,30.43847008,1631.854,1607.74
20110801,1626.4,1631.854,1607.74,1619.325,32.54662906,1659.074,1616.37
20110802,1619.36,1659.074,1616.37,1659.046,31.62815307,1672.574,1651.909
20110803,1659.071,1672.574,1651.909,1661.483,35.42186508,1682.073,1640.73
20110804,1661.489,1682.073,1640.73,1646.448,49.10445611,1670.193,1641.53
20110805,1646.569,1670.193,1641.53,1663.523,49.40515112,1720.216,1659.099
20110808,1662.052,1720.216,1659.099,1718.613,45.12686209,1779.324,1715.059
20110809,1718.65,1779.324,1715.059,1740.5,66.17737913,1797.229,1738.344
20110810,1740.189,1797.229,1738.344,1792.742,58.80472313,1812.799,1732.287
20110811,1792.73,1812.799,1732.287,1763.921,66.19829714,1767.908,1723.073
20110812,1763.915,1767.908,1723.073,1746.516,50.56246013,1765.985,1728.02
20110815,1745.603,1765.985,1728.02,1765.342,36.65940708,1787.072,1761.074
20110816,1765.36,1787.072,1761.074,1785.263,38.53477908,1794.66,1779.295
20110817,1785.301,1794.66,1779.295,1791.052,29.91277307,1828.671,1783.896
20110818,1791.054,1828.671,1783.896,1823.572,39.41701609,1877.373,1821.631
20110819,1823.566,1877.373,1821.631,1851.644,55.82939113,1898.215,1851.165
20110822,1851.407,1898.215,1851.165,1897.133,57.25951312,1911.754,1822.896
20110823,1897.236,1911.754,1822.896,1827.976,65.34205514,1853.909,1749.662
20110824,1827.949,1853.909,1749.662,1758.638,65.88185515,1774.523,1703.14
20110825,1758.657,1774.523,1703.14,1774.405,78.30997818,1827.623,1757.101
20110826,1774.415,1827.623,1757.101,1827.457,69.89864617,1834.166,1775.785
20110829,1828.198,1834.166,1775.785,1787.973,54.98699512,1839.718,1783.783
20110830,1788.089,1839.718,1783.783,1835.149,50.6969921,1839.796,1812.2
20110831,1835.131,1839.796,1812.2,1825.55,46.26912511,1830.53,1813.957
20110901,1825.532,1830.53,1813.957,1825.895,37.76454507,1884.47,1823.797
20110902,1825.469,1884.47,1823.797,1882.555,37.21090809,1902.753,1874.328
20110905,1883.561,1902.753,1874.328,1898.864,31.55022707,1920.662,1863
20110906,1898.335,1920.662,1863,1874.767,60.74281713,1880.388,1793.216
20110907,1874.753,1880.388,1793.216,1817.271,58.26054712,1870.481,1813.56
20110908,1817.317,1870.481,1813.56,1869.987,53.42621312,1885.876,1824.619
20110909,1870.006,1885.876,1824.619,1855.317,57.13135514,1861.284,1801.303
20110912,1856.772,1861.284,1801.303,1814.867,57.04699911,1843.767,1800.322
20110913,1814.902,1843.767,1800.322,1833.533,55.36581512,1844.582,1808.751
20110914,1833.554,1844.582,1808.751,1819.552,48.60580011,1826.305,1772.663
20110915,1819.57,1826.305,1772.663,1788.415,50.38914511,1821.173,1762.573
20110916,1788.38,1821.173,1762.573,1811.523,47.93466411,1827.08,1770.435
20110919,1810.801,1827.08,1770.435,1778.587,45.03110609,1811.408,1769.824
20110920,1778.619,1811.408,1769.824,1803.376,45.2184531,1816.524,1778.501
20110921,1803.402,1816.524,1778.501,1781.9,48.58789911,1786.069,1721.019
20110922,1781.918,1786.069,1721.019,1739.949,62.70096014,1755.126,1628.912
20110923,1739.905,1755.126,1628.912,1656.135,69.74095317,1663.515,1535.456
20110926,1655.053,1663.515,1535.456,1626.346,80.29333016,1677.15,1614.789
20110927,1626.479,1677.15,1614.789,1650.505,65.79709914,1668.825,1598.522
